video_id,time,event,score
2f54ed1c_0,28.24,play,0.047619047619047616
2f54ed1c_0,2.96,play,0.045454545454545456
2f54ed1c_0,20.12,play,0.043478260869565216
2f54ed1c_0,16.6,play,0.041666666666666664
2f54ed1c_0,14.08,play,0.04
2f54ed1c_0,10.6,play,0.038461538461538464
2f54ed1c_0,4.32,play,0.037037037037037035
2f54ed1c_0,15.24,play,0.03571428571428571
2f54ed1c_0,21.52,play,0.034482758620689655
2f54ed1c_0,5.92,play,0.03333333333333333
2f54ed1c_0,9.36,play,0.03225806451612903
2f54ed1c_0,28.92,play,0.03125
2f54ed1c_0,8.68,play,0.030303030303030304
2f54ed1c_0,7.28,play,0.029411764705882353
2f54ed1c_0,13.4,play,0.02857142857142857
2f54ed1c_0,11.96,play,0.027777777777777776
2f54ed1c_0,27.56,play,0.02702702702702703
2f54ed1c_0,8.0,play,0.02631578947368421
2f54ed1c_1,13.64,challenge,1.0
2f54ed1c_1,14.64,challenge,0.5
2f54ed1c_1,12.12,challenge,0.3333333333333333
2f54ed1c_1,4.6,challenge,0.25
2f54ed1c_1,19.32,challenge,0.2
2f54ed1c_1,10.96,challenge,0.16666666666666666
2f54ed1c_1,23.68,challenge,0.14285714285714285
2f54ed1c_1,10.28,challenge,0.125
2f54ed1c_1,21.24,challenge,0.1111111111111111
2f54ed1c_1,7.2,challenge,0.1
2f54ed1c_1,17.96,challenge,0.09090909090909091
2f54ed1c_1,15.32,challenge,0.08333333333333333
2f54ed1c_1,23.0,challenge,0.07692307692307693
2f54ed1c_1,16.92,challenge,0.07142857142857142
2f54ed1c_1,29.8,challenge,0.06666666666666667
2f54ed1c_1,24.4,challenge,0.0625
2f54ed1c_1,16.2,challenge,0.058823529411764705
2f54ed1c_1,3.68,challenge,0.05555555555555555
2f54ed1c_1,25.12,challenge,0.05263157894736842
2f54ed1c_1,0.24,challenge,0.05
2f54ed1c_1,12.96,challenge,0.047619047619047616
2f54ed1c_1,5.6,challenge,0.045454545454545456
2f54ed1c_1,26.8,challenge,0.043478260869565216
2f54ed1c_1,9.12,challenge,0.041666666666666664
2f54ed1c_1,6.52,challenge,0.04
2f54ed1c_1,25.8,challenge,0.038461538461538464
2f54ed1c_1,18.64,challenge,0.037037037037037035
2f54ed1c_1,2.92,challenge,0.03571428571428571
2f54ed1c_1,20.0,challenge,0.034482758620689655
2f54ed1c_1,21.92,challenge,0.03333333333333333
2f54ed1c_1,1.68,challenge,0.03225806451612903
2f54ed1c_1,29.04,challenge,0.03125
2f54ed1c_1,7.88,challenge,0.030303030303030304
2f54ed1c_1,27.48,challenge,0.029411764705882353
2f54ed1c_1,0.92,challenge,0.02857142857142857
2f54ed1c_1,28.36,challenge,0.027777777777777776
2f54ed1c_1,19.32,throwin,1.0
2f54ed1c_1,12.24,throwin,0.5
2f54ed1c_1,10.8,throwin,0.3333333333333333
2f54ed1c_1,21.28,throwin,0.25
2f54ed1c_1,16.32,throwin,0.2
2f54ed1c_1,14.76,throwin,0.16666666666666666
2f54ed1c_1,25.64,throwin,0.14285714285714285
2f54ed1c_1,0.24,throwin,0.125
2f54ed1c_1,4.68,throwin,0.1111111111111111
2f54ed1c_1,23.0,throwin,0.1
2f54ed1c_1,28.16,throwin,0.09090909090909091
2f54ed1c_1,8.8,throwin,0.08333333333333333
2f54ed1c_1,7.2,throwin,0.07692307692307693
2f54ed1c_1,29.8,throwin,0.07142857142857142
2f54ed1c_1,2.32,throwin,0.06666666666666667
2f54ed1c_1,17.76,throwin,0.0625
2f54ed1c_1,14.72,play,1.0
2f54ed1c_1,13.52,play,0.5
2f54ed1c_1,16.8,play,0.3333333333333333
2f54ed1c_1,16.12,play,0.25
2f54ed1c_1,23.76,play,0.2
2f54ed1c_1,23.08,play,0.16666666666666666
2f54ed1c_1,25.12,play,0.14285714285714285
2f54ed1c_1,7.12,play,0.125
2f54ed1c_1,15.4,play,0.1111111111111111
2f54ed1c_1,26.84,play,0.1
2f54ed1c_1,25.8,play,0.09090909090909091
2f54ed1c_1,0.24,play,0.08333333333333333
2f54ed1c_1,20.12,play,0.07692307692307693
2f54ed1c_1,4.04,play,0.07142857142857142
2f54ed1c_1,28.76,play,0.06666666666666667
2f54ed1c_1,3.08,play,0.0625
2f54ed1c_1,17.72,play,0.058823529411764705
2f54ed1c_1,12.84,play,0.05555555555555555
2f54ed1c_1,9.44,play,0.05263157894736842
2f54ed1c_1,27.52,play,0.05
2f54ed1c_1,29.48,play,0.047619047619047616
2f54ed1c_1,22.16,play,0.045454545454545456
2f54ed1c_1,2.36,play,0.043478260869565216
2f54ed1c_1,1.48,play,0.041666666666666664
2f54ed1c_1,8.64,play,0.04
2f54ed1c_1,18.4,play,0.038461538461538464
2f54ed1c_1,11.52,play,0.037037037037037035
2f54ed1c_1,7.96,play,0.03571428571428571
2f54ed1c_1,5.28,play,0.034482758620689655
2f54ed1c_1,6.16,play,0.03333333333333333
2f54ed1c_1,19.08,play,0.03225806451612903
2f54ed1c_1,24.44,play,0.03125
2f54ed1c_1,10.12,play,0.030303030303030304
2f54ed1c_1,20.8,play,0.029411764705882353
2f54ed1c_1,21.48,play,0.02857142857142857
2f54ed1c_1,10.8,play,0.027777777777777776
4dae79a9_0,16.48,challenge,1.0
4dae79a9_0,23.68,challenge,0.5
4dae79a9_0,21.64,challenge,0.3333333333333333
4dae79a9_0,22.32,challenge,0.25
4dae79a9_0,12.08,challenge,0.2
4dae79a9_0,7.76,challenge,0.16666666666666666
4dae79a9_0,11.4,challenge,0.14285714285714285
4dae79a9_0,24.6,challenge,0.125
4dae79a9_0,27.36,challenge,0.1111111111111111
4dae79a9_0,20.08,challenge,0.1
4dae79a9_0,15.2,challenge,0.09090909090909091
4dae79a9_0,13.68,challenge,0.08333333333333333
4dae79a9_0,28.04,challenge,0.07692307692307693
4dae79a9_0,23.0,challenge,0.07142857142857142
4dae79a9_0,10.72,challenge,0.06666666666666667
4dae79a9_0,0.24,challenge,0.0625
4dae79a9_0,7.08,challenge,0.058823529411764705
4dae79a9_0,5.24,challenge,0.05555555555555555
4dae79a9_0,17.44,challenge,0.05263157894736842
4dae79a9_0,28.72,challenge,0.05
4dae79a9_0,14.36,challenge,0.047619047619047616
4dae79a9_0,29.4,challenge,0.045454545454545456
4dae79a9_0,8.44,challenge,0.043478260869565216
4dae79a9_0,9.64,challenge,0.041666666666666664
4dae79a9_0,2.04,challenge,0.04
4dae79a9_0,25.28,challenge,0.038461538461538464
4dae79a9_0,25.96,challenge,0.037037037037037035
4dae79a9_0,20.96,challenge,0.03571428571428571
4dae79a9_0,18.12,challenge,0.034482758620689655
4dae79a9_0,19.4,challenge,0.03333333333333333
4dae79a9_0,12.76,challenge,0.03225806451612903
4dae79a9_0,3.64,challenge,0.03125
4dae79a9_0,2.72,challenge,0.030303030303030304
4dae79a9_0,1.32,challenge,0.029411764705882353
4dae79a9_0,26.68,challenge,0.02857142857142857
4dae79a9_0,4.32,challenge,0.027777777777777776
4dae79a9_0,6.4,challenge,0.02702702702702703
4dae79a9_0,25.32,throwin,1.0
4dae79a9_0,23.8,throwin,0.5
4dae79a9_0,22.2,throwin,0.3333333333333333
4dae79a9_0,18.16,throwin,0.25
4dae79a9_0,27.32,throwin,0.2
4dae79a9_0,7.72,throwin,0.16666666666666666
4dae79a9_0,12.08,throwin,0.14285714285714285
4dae79a9_0,20.08,throwin,0.125
4dae79a9_0,5.12,throwin,0.1111111111111111
4dae79a9_0,2.04,throwin,0.1
4dae79a9_0,15.04,throwin,0.09090909090909091
4dae79a9_0,13.6,throwin,0.08333333333333333
4dae79a9_0,3.48,throwin,0.07692307692307693
4dae79a9_0,16.48,throwin,0.07142857142857142
4dae79a9_0,29.36,throwin,0.06666666666666667
4dae79a9_0,0.28,throwin,0.0625
4dae79a9_0,9.16,throwin,0.058823529411764705
4dae79a9_0,10.64,throwin,0.05555555555555555
4dae79a9_0,10.56,play,1.0
4dae79a9_0,9.64,play,0.5
4dae79a9_0,20.76,play,0.3333333333333333
4dae79a9_0,3.72,play,0.25
4dae79a9_0,23.28,play,0.2
4dae79a9_0,8.76,play,0.16666666666666666
4dae79a9_0,12.92,play,0.14285714285714285
4dae79a9_0,4.4,play,0.125
4dae79a9_0,6.72,play,0.1111111111111111
4dae79a9_0,26.68,play,0.1
4dae79a9_0,0.84,play,0.09090909090909091
4dae79a9_0,18.64,play,0.08333333333333333
4dae79a9_0,3.04,play,0.07692307692307693
4dae79a9_0,6.04,play,0.07142857142857142
4dae79a9_0,28.96,play,0.06666666666666667
4dae79a9_0,17.88,play,0.0625
4dae79a9_0,14.48,play,0.058823529411764705
4dae79a9_0,29.8,play,0.05555555555555555
4dae79a9_0,25.76,play,0.05263157894736842
4dae79a9_0,1.52,play,0.05
4dae79a9_0,17.2,play,0.047619047619047616
4dae79a9_0,19.6,play,0.045454545454545456
4dae79a9_0,21.44,play,0.043478260869565216
4dae79a9_0,2.36,play,0.041666666666666664
4dae79a9_0,25.08,play,0.04
4dae79a9_0,5.36,play,0.038461538461538464
4dae79a9_0,28.28,play,0.037037037037037035
4dae79a9_0,24.2,play,0.03571428571428571
4dae79a9_0,16.12,play,0.034482758620689655
4dae79a9_0,7.4,play,0.03333333333333333
4dae79a9_0,12.24,play,0.03225806451612903
4dae79a9_0,8.08,play,0.03125
4dae79a9_0,13.6,play,0.030303030303030304
4dae79a9_0,11.24,play,0.029411764705882353
4dae79a9_0,15.36,play,0.02857142857142857
4dae79a9_0,27.6,play,0.027777777777777776
4dae79a9_0,22.6,play,0.02702702702702703
4dae79a9_0,0.04,play,0.02631578947368421
4dae79a9_1,4.88,challenge,1.0
4dae79a9_1,9.12,challenge,0.5
4dae79a9_1,7.76,challenge,0.3333333333333333
4dae79a9_1,0.32,challenge,0.25
4dae79a9_1,11.0,challenge,0.2
4dae79a9_1,11.8,challenge,0.16666666666666666
4dae79a9_1,20.36,challenge,0.14285714285714285
4dae79a9_1,10.32,challenge,0.125
4dae79a9_1,13.16,challenge,0.1111111111111111
4dae79a9_1,19.68,challenge,0.1
4dae79a9_1,29.52,challenge,0.09090909090909091
4dae79a9_1,6.48,challenge,0.08333333333333333
4dae79a9_1,12.48,challenge,0.07692307692307693
4dae79a9_1,13.84,challenge,0.07142857142857142
4dae79a9_1,23.32,challenge,0.06666666666666667
4dae79a9_1,17.28,challenge,0.0625
4dae79a9_1,19.0,challenge,0.058823529411764705
4dae79a9_1,26.08,challenge,0.05555555555555555
4dae79a9_1,5.8,challenge,0.05263157894736842
4dae79a9_1,17.96,challenge,0.05
4dae79a9_1,24.0,challenge,0.047619047619047616
4dae79a9_1,4.0,challenge,0.045454545454545456
4dae79a9_1,26.8,challenge,0.043478260869565216
4dae79a9_1,3.12,challenge,0.041666666666666664
4dae79a9_1,2.44,challenge,0.04
4dae79a9_1,16.6,challenge,0.038461538461538464
4dae79a9_1,28.24,challenge,0.037037037037037035
4dae79a9_1,8.44,challenge,0.03571428571428571
4dae79a9_1,14.52,challenge,0.034482758620689655
4dae79a9_1,27.48,challenge,0.03333333333333333
4dae79a9_1,22.44,challenge,0.03225806451612903
4dae79a9_1,24.88,challenge,0.03125
4dae79a9_1,15.92,challenge,0.030303030303030304
4dae79a9_1,21.04,challenge,0.029411764705882353
4dae79a9_1,21.76,challenge,0.02857142857142857
4dae79a9_1,15.2,challenge,0.027777777777777776
4dae79a9_1,1.76,challenge,0.02702702702702703
4dae79a9_1,1.0,challenge,0.02631578947368421
4dae79a9_1,0.48,throwin,1.0
4dae79a9_1,15.72,throwin,0.5
4dae79a9_1,4.88,throwin,0.3333333333333333
4dae79a9_1,17.16,throwin,0.25
4dae79a9_1,20.4,throwin,0.2
4dae79a9_1,13.2,throwin,0.16666666666666666
4dae79a9_1,7.76,throwin,0.14285714285714285
4dae79a9_1,23.48,throwin,0.125
4dae79a9_1,10.84,throwin,0.1111111111111111
4dae79a9_1,9.2,throwin,0.1
4dae79a9_1,18.96,throwin,0.09090909090909091
4dae79a9_1,1.92,throwin,0.08333333333333333
4dae79a9_1,29.56,throwin,0.07692307692307693
4dae79a9_1,6.32,throwin,0.07142857142857142
4dae79a9_1,26.16,throwin,0.06666666666666667
4dae79a9_1,21.84,throwin,0.0625
4dae79a9_1,28.12,throwin,0.058823529411764705
4dae79a9_1,3.36,throwin,0.05555555555555555
4dae79a9_1,0.28,play,1.0
4dae79a9_1,2.44,play,0.5
4dae79a9_1,4.04,play,0.3333333333333333
4dae79a9_1,3.12,play,0.25
4dae79a9_1,19.72,play,0.2
4dae79a9_1,8.56,play,0.16666666666666666
4dae79a9_1,24.84,play,0.14285714285714285
4dae79a9_1,11.36,play,0.125
4dae79a9_1,16.32,play,0.1111111111111111
4dae79a9_1,18.44,play,0.1
4dae79a9_1,1.6,play,0.09090909090909091
4dae79a9_1,5.56,play,0.08333333333333333
4dae79a9_1,15.2,play,0.07692307692307693
4dae79a9_1,21.28,play,0.07142857142857142
4dae79a9_1,12.04,play,0.06666666666666667
4dae79a9_1,6.96,play,0.0625
4dae79a9_1,28.96,play,0.058823529411764705
4dae79a9_1,12.72,play,0.05555555555555555
4dae79a9_1,9.76,play,0.05263157894736842
4dae79a9_1,22.84,play,0.05
4dae79a9_1,25.52,play,0.047619047619047616
4dae79a9_1,24.16,play,0.045454545454545456
4dae79a9_1,22.16,play,0.043478260869565216
4dae79a9_1,27.68,play,0.041666666666666664
4dae79a9_1,14.52,play,0.04
4dae79a9_1,29.8,play,0.038461538461538464
4dae79a9_1,26.56,play,0.037037037037037035
4dae79a9_1,17.76,play,0.03571428571428571
4dae79a9_1,17.0,play,0.034482758620689655
4dae79a9_1,6.24,play,0.03333333333333333
4dae79a9_1,13.84,play,0.03225806451612903
4dae79a9_1,20.6,play,0.03125
4dae79a9_1,10.44,play,0.030303030303030304
4dae79a9_1,4.72,play,0.029411764705882353
4dae79a9_1,7.88,play,0.02857142857142857
5dc4fe12_0,29.72,challenge,1.0
5dc4fe12_0,27.28,challenge,0.5
5dc4fe12_0,7.64,challenge,0.3333333333333333
5dc4fe12_0,13.24,challenge,0.25
5dc4fe12_0,10.08,challenge,0.2
5dc4fe12_0,12.08,challenge,0.16666666666666666
5dc4fe12_0,8.32,challenge,0.14285714285714285
5dc4fe12_0,14.68,challenge,0.125
5dc4fe12_0,29.04,challenge,0.1111111111111111
5dc4fe12_0,9.0,challenge,0.1
5dc4fe12_0,11.4,challenge,0.09090909090909091
5dc4fe12_0,19.48,challenge,0.08333333333333333
5dc4fe12_0,21.6,challenge,0.07692307692307693
5dc4fe12_0,6.4,challenge,0.07142857142857142
5dc4fe12_0,13.92,challenge,0.06666666666666667
5dc4fe12_0,5.72,challenge,0.0625
5dc4fe12_0,1.76,challenge,0.058823529411764705
5dc4fe12_0,15.36,challenge,0.05555555555555555
5dc4fe12_0,16.52,challenge,0.05263157894736842
5dc4fe12_0,27.96,challenge,0.05
5dc4fe12_0,17.28,challenge,0.047619047619047616
5dc4fe12_0,3.44,challenge,0.045454545454545456
5dc4fe12_0,24.24,challenge,0.043478260869565216
5dc4fe12_0,23.4,challenge,0.041666666666666664
5dc4fe12_0,2.52,challenge,0.04
5dc4fe12_0,4.24,challenge,0.038461538461538464
5dc4fe12_0,0.24,challenge,0.037037037037037035
5dc4fe12_0,26.0,challenge,0.03571428571428571
5dc4fe12_0,24.92,challenge,0.034482758620689655
5dc4fe12_0,5.04,challenge,0.03333333333333333
5dc4fe12_0,18.08,challenge,0.03225806451612903
5dc4fe12_0,20.92,challenge,0.03125
5dc4fe12_0,18.76,challenge,0.030303030303030304
5dc4fe12_0,22.64,challenge,0.029411764705882353
5dc4fe12_0,20.24,challenge,0.02857142857142857
5dc4fe12_0,1.08,challenge,0.027777777777777776
5dc4fe12_0,3.52,throwin,1.0
5dc4fe12_0,5.04,throwin,0.5
5dc4fe12_0,0.24,throwin,0.3333333333333333
5dc4fe12_0,8.92,throwin,0.25
5dc4fe12_0,12.12,throwin,0.2
5dc4fe12_0,7.48,throwin,0.16666666666666666
5dc4fe12_0,2.08,throwin,0.14285714285714285
5dc4fe12_0,27.32,throwin,0.125
5dc4fe12_0,13.56,throwin,0.1111111111111111
5dc4fe12_0,10.36,throwin,0.1
5dc4fe12_0,29.16,throwin,0.09090909090909091
5dc4fe12_0,15.0,throwin,0.08333333333333333
5dc4fe12_0,19.48,throwin,0.07692307692307693
5dc4fe12_0,21.6,throwin,0.07142857142857142
5dc4fe12_0,16.48,throwin,0.06666666666666667
5dc4fe12_0,24.24,throwin,0.0625
5dc4fe12_0,25.88,throwin,0.058823529411764705
5dc4fe12_0,18.04,throwin,0.05555555555555555
5dc4fe12_0,6.6,play,1.0
5dc4fe12_0,17.28,play,0.5
5dc4fe12_0,11.28,play,0.3333333333333333
5dc4fe12_0,24.24,play,0.25
5dc4fe12_0,29.8,play,0.2
5dc4fe12_0,0.24,play,0.16666666666666666
5dc4fe12_0,25.96,play,0.14285714285714285
5dc4fe12_0,5.0,play,0.125
5dc4fe12_0,3.64,play,0.1111111111111111
5dc4fe12_0,25.28,play,0.1
5dc4fe12_0,20.84,play,0.09090909090909091
5dc4fe12_0,23.0,play,0.08333333333333333
5dc4fe12_0,18.8,play,0.07692307692307693
5dc4fe12_0,15.92,play,0.07142857142857142
5dc4fe12_0,18.04,play,0.06666666666666667
5dc4fe12_0,12.72,play,0.0625
5dc4fe12_0,1.2,play,0.058823529411764705
5dc4fe12_0,26.64,play,0.05555555555555555
5dc4fe12_0,22.24,play,0.05263157894736842
5dc4fe12_0,2.08,play,0.05
5dc4fe12_0,28.24,play,0.047619047619047616
5dc4fe12_0,2.96,play,0.045454545454545456
5dc4fe12_0,20.12,play,0.043478260869565216
5dc4fe12_0,16.6,play,0.041666666666666664
5dc4fe12_0,14.08,play,0.04
5dc4fe12_0,10.6,play,0.038461538461538464
5dc4fe12_0,4.32,play,0.037037037037037035
5dc4fe12_0,15.24,play,0.03571428571428571
5dc4fe12_0,21.52,play,0.034482758620689655
5dc4fe12_0,5.92,play,0.03333333333333333
5dc4fe12_0,9.36,play,0.03225806451612903
5dc4fe12_0,28.92,play,0.03125
5dc4fe12_0,8.68,play,0.030303030303030304
5dc4fe12_0,7.28,play,0.029411764705882353
5dc4fe12_0,13.4,play,0.02857142857142857
5dc4fe12_0,11.96,play,0.027777777777777776
5dc4fe12_0,27.56,play,0.02702702702702703
5dc4fe12_0,8.0,play,0.02631578947368421
5dc4fe12_1,13.64,challenge,1.0
5dc4fe12_1,14.64,challenge,0.5
5dc4fe12_1,12.12,challenge,0.3333333333333333
5dc4fe12_1,4.6,challenge,0.25
5dc4fe12_1,19.32,challenge,0.2
5dc4fe12_1,10.96,challenge,0.16666666666666666
5dc4fe12_1,23.68,challenge,0.14285714285714285
5dc4fe12_1,10.28,challenge,0.125
5dc4fe12_1,21.24,challenge,0.1111111111111111
5dc4fe12_1,7.2,challenge,0.1
5dc4fe12_1,17.96,challenge,0.09090909090909091
5dc4fe12_1,15.32,challenge,0.08333333333333333
5dc4fe12_1,23.0,challenge,0.07692307692307693
5dc4fe12_1,16.92,challenge,0.07142857142857142
5dc4fe12_1,29.8,challenge,0.06666666666666667
5dc4fe12_1,24.4,challenge,0.0625
5dc4fe12_1,16.2,challenge,0.058823529411764705
5dc4fe12_1,3.68,challenge,0.05555555555555555
5dc4fe12_1,25.12,challenge,0.05263157894736842
5dc4fe12_1,0.24,challenge,0.05
5dc4fe12_1,12.96,challenge,0.047619047619047616
5dc4fe12_1,5.6,challenge,0.045454545454545456
5dc4fe12_1,26.8,challenge,0.043478260869565216
5dc4fe12_1,9.12,challenge,0.041666666666666664
5dc4fe12_1,6.52,challenge,0.04
5dc4fe12_1,25.8,challenge,0.038461538461538464
5dc4fe12_1,18.64,challenge,0.037037037037037035
5dc4fe12_1,2.92,challenge,0.03571428571428571
5dc4fe12_1,20.0,challenge,0.034482758620689655
5dc4fe12_1,21.92,challenge,0.03333333333333333
5dc4fe12_1,1.68,challenge,0.03225806451612903
5dc4fe12_1,29.04,challenge,0.03125
5dc4fe12_1,7.88,challenge,0.030303030303030304
5dc4fe12_1,27.48,challenge,0.029411764705882353
5dc4fe12_1,0.92,challenge,0.02857142857142857
5dc4fe12_1,28.36,challenge,0.027777777777777776
5dc4fe12_1,19.32,throwin,1.0
5dc4fe12_1,12.24,throwin,0.5
5dc4fe12_1,10.8,throwin,0.3333333333333333
5dc4fe12_1,21.28,throwin,0.25
5dc4fe12_1,16.32,throwin,0.2
5dc4fe12_1,14.76,throwin,0.16666666666666666
5dc4fe12_1,25.64,throwin,0.14285714285714285
5dc4fe12_1,0.24,throwin,0.125
5dc4fe12_1,4.68,throwin,0.1111111111111111
5dc4fe12_1,23.0,throwin,0.1
5dc4fe12_1,28.16,throwin,0.09090909090909091
5dc4fe12_1,8.8,throwin,0.08333333333333333
5dc4fe12_1,7.2,throwin,0.07692307692307693
5dc4fe12_1,29.8,throwin,0.07142857142857142
5dc4fe12_1,2.32,throwin,0.06666666666666667
5dc4fe12_1,17.76,throwin,0.0625
5dc4fe12_1,14.72,play,1.0
5dc4fe12_1,13.52,play,0.5
5dc4fe12_1,16.8,play,0.3333333333333333
5dc4fe12_1,16.12,play,0.25
5dc4fe12_1,23.76,play,0.2
5dc4fe12_1,23.08,play,0.16666666666666666
5dc4fe12_1,25.12,play,0.14285714285714285
5dc4fe12_1,7.12,play,0.125
5dc4fe12_1,15.4,play,0.1111111111111111
5dc4fe12_1,26.84,play,0.1
5dc4fe12_1,25.8,play,0.09090909090909091
5dc4fe12_1,0.24,play,0.08333333333333333
5dc4fe12_1,20.12,play,0.07692307692307693
5dc4fe12_1,4.04,play,0.07142857142857142
5dc4fe12_1,28.76,play,0.06666666666666667
5dc4fe12_1,3.08,play,0.0625
5dc4fe12_1,17.72,play,0.058823529411764705
5dc4fe12_1,12.84,play,0.05555555555555555
5dc4fe12_1,9.44,play,0.05263157894736842
5dc4fe12_1,27.52,play,0.05
5dc4fe12_1,29.48,play,0.047619047619047616
5dc4fe12_1,22.16,play,0.045454545454545456
5dc4fe12_1,2.36,play,0.043478260869565216
5dc4fe12_1,1.48,play,0.041666666666666664
5dc4fe12_1,8.64,play,0.04
5dc4fe12_1,18.4,play,0.038461538461538464
5dc4fe12_1,11.52,play,0.037037037037037035
5dc4fe12_1,7.96,play,0.03571428571428571
5dc4fe12_1,5.28,play,0.034482758620689655
5dc4fe12_1,6.16,play,0.03333333333333333
5dc4fe12_1,19.08,play,0.03225806451612903
5dc4fe12_1,24.44,play,0.03125
5dc4fe12_1,10.12,play,0.030303030303030304
5dc4fe12_1,20.8,play,0.029411764705882353
5dc4fe12_1,21.48,play,0.02857142857142857
5dc4fe12_1,10.8,play,0.027777777777777776
947e05ca_0,29.36,challenge,1.0
947e05ca_0,28.68,challenge,0.5
947e05ca_0,7.08,challenge,0.3333333333333333
947e05ca_0,4.0,challenge,0.25
947e05ca_0,6.0,challenge,0.2
947e05ca_0,21.92,challenge,0.16666666666666666
947e05ca_0,8.0,challenge,0.14285714285714285
947e05ca_0,20.64,challenge,0.125
947e05ca_0,0.24,challenge,0.1111111111111111
947e05ca_0,26.28,challenge,0.1
947e05ca_0,12.84,challenge,0.09090909090909091
947e05ca_0,4.68,challenge,0.08333333333333333
947e05ca_0,16.4,challenge,0.07692307692307693
947e05ca_0,12.0,challenge,0.07142857142857142
947e05ca_0,19.52,challenge,0.06666666666666667
947e05ca_0,8.68,challenge,0.0625
947e05ca_0,3.32,challenge,0.058823529411764705
947e05ca_0,11.16,challenge,0.05555555555555555
947e05ca_0,17.12,challenge,0.05263157894736842
947e05ca_0,2.08,challenge,0.05
947e05ca_0,22.6,challenge,0.047619047619047616
947e05ca_0,10.32,challenge,0.045454545454545456
947e05ca_0,25.16,challenge,0.043478260869565216
947e05ca_0,24.36,challenge,0.041666666666666664
947e05ca_0,28.0,challenge,0.04
947e05ca_0,13.96,challenge,0.038461538461538464
947e05ca_0,26.96,challenge,0.037037037037037035
947e05ca_0,15.72,challenge,0.03571428571428571
947e05ca_0,9.64,challenge,0.034482758620689655
947e05ca_0,23.28,challenge,0.03333333333333333
947e05ca_0,18.84,challenge,0.03225806451612903
947e05ca_0,0.92,challenge,0.03125
947e05ca_0,17.8,challenge,0.030303030303030304
947e05ca_0,15.04,challenge,0.029411764705882353
947e05ca_0,29.8,throwin,1.0
947e05ca_0,21.96,throwin,0.5
947e05ca_0,20.52,throwin,0.3333333333333333
947e05ca_0,28.36,throwin,0.25
947e05ca_0,19.08,throwin,0.2
947e05ca_0,16.84,throwin,0.16666666666666666
947e05ca_0,3.96,throwin,0.14285714285714285
947e05ca_0,23.4,throwin,0.125
947e05ca_0,25.68,throwin,0.1111111111111111
947e05ca_0,15.28,throwin,0.1
947e05ca_0,7.08,throwin,0.09090909090909091
947e05ca_0,2.52,throwin,0.08333333333333333
947e05ca_0,13.84,throwin,0.07692307692307693
947e05ca_0,1.08,throwin,0.07142857142857142
947e05ca_0,5.64,throwin,0.06666666666666667
947e05ca_0,11.16,throwin,0.0625
947e05ca_0,8.6,throwin,0.058823529411764705
947e05ca_0,4.04,play,1.0
947e05ca_0,8.04,play,0.5
947e05ca_0,5.56,play,0.3333333333333333
947e05ca_0,12.84,play,0.25
947e05ca_0,19.64,play,0.2
947e05ca_0,3.36,play,0.16666666666666666
947e05ca_0,16.36,play,0.14285714285714285
947e05ca_0,17.24,play,0.125
947e05ca_0,0.24,play,0.1111111111111111
947e05ca_0,24.44,play,0.1
947e05ca_0,2.04,play,0.09090909090909091
947e05ca_0,25.12,play,0.08333333333333333
947e05ca_0,23.36,play,0.07692307692307693
947e05ca_0,1.0,play,0.07142857142857142
947e05ca_0,18.36,play,0.06666666666666667
947e05ca_0,6.44,play,0.0625
947e05ca_0,15.68,play,0.058823529411764705
947e05ca_0,22.68,play,0.05555555555555555
947e05ca_0,9.92,play,0.05263157894736842
947e05ca_0,27.52,play,0.05
947e05ca_0,9.24,play,0.047619047619047616
947e05ca_0,14.88,play,0.045454545454545456
947e05ca_0,4.72,play,0.043478260869565216
947e05ca_0,13.52,play,0.041666666666666664
947e05ca_0,10.6,play,0.04
947e05ca_0,25.8,play,0.038461538461538464
947e05ca_0,20.32,play,0.037037037037037035
947e05ca_0,12.16,play,0.03571428571428571
947e05ca_0,11.48,play,0.034482758620689655
947e05ca_0,21.28,play,0.03333333333333333
947e05ca_0,14.2,play,0.03225806451612903
947e05ca_0,26.84,play,0.03125
947e05ca_0,28.2,play,0.030303030303030304
947e05ca_0,22.0,play,0.029411764705882353
947e05ca_0,7.36,play,0.02857142857142857
947e05ca_0,29.8,play,0.027777777777777776
947e05ca_0,29.12,play,0.02702702702702703
947e05ca_1,2.6,challenge,1.0
947e05ca_1,19.72,challenge,0.5
947e05ca_1,16.08,challenge,0.3333333333333333
947e05ca_1,24.36,challenge,0.25
947e05ca_1,25.76,challenge,0.2
947e05ca_1,13.88,challenge,0.16666666666666666
947e05ca_1,6.96,challenge,0.14285714285714285
947e05ca_1,28.32,challenge,0.125
947e05ca_1,25.04,challenge,0.1111111111111111
947e05ca_1,20.4,challenge,0.1
947e05ca_1,16.84,challenge,0.09090909090909091
947e05ca_1,29.4,challenge,0.08333333333333333
947e05ca_1,22.88,challenge,0.07692307692307693
947e05ca_1,27.64,challenge,0.07142857142857142
947e05ca_1,12.36,challenge,0.06666666666666667
947e05ca_1,22.2,challenge,0.0625
947e05ca_1,15.4,challenge,0.058823529411764705
947e05ca_1,17.52,challenge,0.05555555555555555
947e05ca_1,18.92,challenge,0.05263157894736842
947e05ca_1,21.4,challenge,0.05
947e05ca_1,23.56,challenge,0.047619047619047616
947e05ca_1,14.56,challenge,0.045454545454545456
947e05ca_1,0.72,challenge,0.043478260869565216
